t (ms);signal
3.426000000000000227e+02;5.280000000000000000e+02
3.427000000000000455e+02;-8.130000000000000000e+02
3.428000000000000114e+02;4.400000000000000000e+01
3.429000000000000341e+02;9.520000000000000000e+02
3.430000000000000000e+02;-6.530000000000000000e+02
3.431000000000000227e+02;-1.710000000000000000e+02
3.432000000000000455e+02;1.104000000000000000e+03
3.433000000000000114e+02;-7.570000000000000000e+02
3.434000000000000341e+02;-3.360000000000000000e+02
3.435000000000000000e+02;1.008000000000000000e+03
3.436000000000000227e+02;-8.370000000000000000e+02
3.437000000000000455e+02;-3.800000000000000000e+02
3.438000000000000114e+02;1.430000000000000000e+03
3.439000000000000341e+02;-5.510000000000000000e+02
3.440000000000000000e+02;-5.770000000000000000e+02
3.441000000000000227e+02;1.425000000000000000e+03
3.442000000000000455e+02;-8.700000000000000000e+02
3.443000000000000114e+02;-1.078000000000000000e+03
3.444000000000000341e+02;1.427000000000000000e+03
3.445000000000000000e+02;-5.770000000000000000e+02
3.446000000000000227e+02;-8.490000000000000000e+02
3.447000000000000455e+02;1.901000000000000000e+03
3.448000000000000114e+02;-4.450000000000000000e+02
3.449000000000000341e+02;-1.331000000000000000e+03
3.450000000000000000e+02;1.600000000000000000e+03
3.451000000000000227e+02;-6.690000000000000000e+02
3.452000000000000455e+02;-1.541000000000000000e+03
3.453000000000000114e+02;1.953000000000000000e+03
3.454000000000000341e+02;-1.600000000000000000e+01
3.455000000000000000e+02;-1.439000000000000000e+03
3.456000000000000227e+02;2.130000000000000000e+03
3.457000000000000455e+02;1.260000000000000000e+02
3.458000000000000114e+02;-2.349000000000000000e+03
3.459000000000000341e+02;1.576000000000000000e+03
3.460000000000000000e+02;-6.100000000000000000e+01
3.461000000000000227e+02;-2.292000000000000000e+03
3.462000000000000455e+02;2.159000000000000000e+03
3.463000000000000114e+02;1.022000000000000000e+03
3.464000000000000341e+02;-2.124000000000000000e+03
3.465000000000000000e+02;1.893000000000000000e+03
3.466000000000000227e+02;5.540000000000000000e+02
3.467000000000000455e+02;-3.144000000000000000e+03
3.468000000000000114e+02;1.321000000000000000e+03
3.469000000000000341e+02;1.128000000000000000e+03
3.470000000000000000e+02;-2.653000000000000000e+03
3.471000000000000227e+02;2.089000000000000000e+03
3.472000000000000455e+02;1.861000000000000000e+03
3.473000000000000114e+02;-3.077000000000000000e+03
3.474000000000000341e+02;1.264000000000000000e+03
3.475000000000000000e+02;1.246000000000000000e+03
3.476000000000000227e+02;-3.689000000000000000e+03
3.477000000000000455e+02;1.136000000000000000e+03
3.478000000000000114e+02;2.449000000000000000e+03
3.479000000000000341e+02;-2.794000000000000000e+03
3.480000000000000000e+02;1.659000000000000000e+03
3.481000000000000227e+02;2.660000000000000000e+03
3.482000000000000455e+02;-3.769000000000000000e+03
3.483000000000000114e+02;6.000000000000000000e+01
3.484000000000000341e+02;2.230000000000000000e+03
3.485000000000000000e+02;-3.706000000000000000e+03
3.486000000000000227e+02;6.840000000000000000e+02
3.487000000000000455e+02;4.009000000000000000e+03
3.488000000000000114e+02;-2.911000000000000000e+03
3.489000000000000341e+02;2.630000000000000000e+02
3.490000000000000000e+02;3.276000000000000000e+03
3.491000000000000227e+02;-4.151000000000000000e+03
